52,68.51851851851852
56,68.51851851851852
60,68.51851851851852
64,68.51851851851852
68,68.51851851851852
72,68.51851851851852
76,68.51851851851852
80,68.51851851851852
84,68.51851851851852
88,68.51851851851852
92,68.51851851851852
96,68.51851851851852
100,68.51851851851852
104,68.51851851851852
108,68.51851851851852
112,68.51851851851852
116,68.51851851851852
120,68.51851851851852
124,68.51851851851852
128,68.51851851851852
132,68.51851851851852
136,68.51851851851852
140,68.51851851851852
144,68.51851851851852
148,71.2962962962963
152,74.07407407407408
156,76.85185185185185
160,79.62962962962963
164,79.62962962962963
168,79.62962962962963
172,79.62962962962963
176,82.4074074074074
180,85.18518518518518
184,87.96296296296296
188,90.74074074074075
192,90.74074074074075
196,90.74074074074075
200,93.51851851851852
204,96.29629629629629
208,99.07407407407408
212,101.85185185185185
216,101.85185185185185
220,101.85185185185185
224,101.85185185185185
228,101.85185185185185
232,104.62962962962963
236,107.4074074074074
240,110.18518518518519
244,112.96296296296296
248,112.96296296296296
252,112.96296296296296
256,112.96296296296296
260,115.74074074074075
264,118.51851851851852
268,121.29629629629629
272,124.07407407407408
276,126.85185185185185
280,126.85185185185185
284,126.85185185185185
288,126.85185185185185
292,126.85185185185185
296,126.85185185185185
300,129.62962962962962
304,132.40740740740742
308,135.1851851851852
312,135.1851851851852
316,135.1851851851852
320,135.1851851851852
324,135.1851851851852
328,135.1851851851852
332,135.1851851851852
336,135.1851851851852
340,135.1851851851852
344,135.1851851851852
348,135.1851851851852
352,135.1851851851852
356,135.1851851851852
360,135.1851851851852
364,135.1851851851852
368,135.1851851851852
372,135.1851851851852
376,135.1851851851852
380,135.1851851851852
384,135.1851851851852
388,135.1851851851852
392,135.1851851851852
396,135.1851851851852
400,135.1851851851852
404,135.1851851851852
408,135.1851851851852
412,135.1851851851852
416,135.1851851851852
420,135.1851851851852
424,135.1851851851852
428,135.1851851851852
432,135.1851851851852
436,135.1851851851852
440,135.1851851851852
444,135.1851851851852
448,135.1851851851852
452,135.1851851851852
456,135.1851851851852
460,135.1851851851852
464,135.1851851851852
468,135.1851851851852
472,135.1851851851852
476,135.1851851851852
480,135.1851851851852
484,135.1851851851852
488,135.1851851851852
492,135.1851851851852
496,135.1851851851852
500,135.1851851851852
504,135.1851851851852
508,135.1851851851852
512,135.1851851851852
516,135.1851851851852
520,135.1851851851852
524,135.1851851851852
528,135.1851851851852
532,135.1851851851852
536,135.1851851851852
540,135.1851851851852
544,135.1851851851852
548,135.1851851851852
552,135.1851851851852
556,135.1851851851852
560,135.1851851851852
564,135.1851851851852
568,135.1851851851852
572,135.1851851851852
576,135.1851851851852
580,135.1851851851852
584,135.1851851851852
588,135.1851851851852
592,135.1851851851852
596,135.1851851851852
600,135.1851851851852
604,135.1851851851852
608,135.1851851851852
612,135.1851851851852
616,135.1851851851852
620,135.1851851851852
624,135.1851851851852
628,135.1851851851852
632,135.1851851851852
636,137.96296296296296
640,140.74074074074076
644,143.5185185185185
648,146.29629629629628
652,146.29629629629628
656,146.29629629629628
660,146.29629629629628
664,146.29629629629628
668,146.29629629629628
672,146.29629629629628
676,146.29629629629628
680,146.29629629629628
684,146.29629629629628
688,146.29629629629628
692,146.29629629629628
696,146.29629629629628
700,146.29629629629628
704,146.29629629629628
708,143.5185185185185
712,140.74074074074076
716,137.96296296296296
720,135.1851851851852
724,135.1851851851852
728,135.1851851851852
732,135.1851851851852
736,135.1851851851852
740,135.1851851851852
744,135.1851851851852
748,135.1851851851852
752,135.1851851851852
756,135.1851851851852
760,135.1851851851852
764,135.1851851851852
768,135.1851851851852
772,135.1851851851852
776,135.1851851851852
780,135.1851851851852
784,135.1851851851852
788,135.1851851851852
792,135.1851851851852
796,135.1851851851852
800,135.1851851851852
804,135.1851851851852
808,135.1851851851852
812,135.1851851851852
816,135.1851851851852
820,137.96296296296296
824,140.74074074074076
828,143.5185185185185
832,146.29629629629628
836,149.07407407407408
840,151.85185185185185
844,154.62962962962962
848,157.40740740740742
852,160.1851851851852
856,160.1851851851852
860,160.1851851851852
864,160.1851851851852
868,160.1851851851852
872,162.962962962963
876,165.74074074074073
880,168.5185185185185
884,171.2962962962963
888,174.07407407407408
892,176.85185185185185
896,179.62962962962965
900,179.62962962962965
904,179.62962962962965
908,179.62962962962965
912,179.62962962962965
916,179.62962962962965
920,179.62962962962965
924,179.62962962962965
928,179.62962962962965
932,179.62962962962965
936,179.62962962962965
940,179.62962962962965
944,179.62962962962965
948,179.62962962962965
952,179.62962962962965
956,179.62962962962965
960,179.62962962962965
964,179.62962962962965
968,179.62962962962965
972,179.62962962962965
976,179.62962962962965
980,179.62962962962965
984,179.62962962962965
988,179.62962962962965
992,179.62962962962965
996,179.62962962962965
1000,179.62962962962965
1004,179.62962962962965
1008,179.62962962962965
1012,179.62962962962965
1016,179.62962962962965
1020,179.62962962962965
1024,179.62962962962965
1028,179.62962962962965
1032,179.62962962962965
1036,179.62962962962965
1040,179.62962962962965
1044,179.62962962962965
1048,179.62962962962965
1052,179.62962962962965
1056,179.62962962962965
1060,179.62962962962965
1064,179.62962962962965
1068,179.62962962962965
1072,179.62962962962965
1076,179.62962962962965
1080,179.62962962962965
1084,179.62962962962965
1088,179.62962962962965
1092,179.62962962962965
1096,179.62962962962965
1100,179.62962962962965
1104,179.62962962962965
1108,179.62962962962965
1112,176.85185185185185
1116,174.07407407407408
1120,171.2962962962963
1124,168.5185185185185
1128,165.74074074074073
1132,162.962962962963
1136,160.1851851851852
1140,157.40740740740742
1144,154.62962962962962
1148,151.85185185185185
1152,149.07407407407408
1156,146.29629629629628
1160,143.5185185185185
1164,140.74074074074076
1168,137.96296296296296
1172,135.1851851851852
1176,135.1851851851852
1180,135.1851851851852
1184,135.1851851851852
1188,135.1851851851852
1192,135.1851851851852
1196,135.1851851851852
1200,135.1851851851852
1204,135.1851851851852
1208,135.1851851851852
1212,135.1851851851852
1216,135.1851851851852
1220,135.1851851851852
1224,135.1851851851852
1228,135.1851851851852
1232,135.1851851851852
1236,135.1851851851852
1240,135.1851851851852
1244,135.1851851851852
1248,135.1851851851852
1252,135.1851851851852
1256,135.1851851851852
1260,135.1851851851852
1264,135.1851851851852
1268,135.1851851851852
1272,135.1851851851852
1276,135.1851851851852
1280,135.1851851851852
1284,135.1851851851852
1288,135.1851851851852
1292,135.1851851851852
1296,135.1851851851852
1300,135.1851851851852
1304,135.1851851851852
1308,135.1851851851852
1312,135.1851851851852
1316,135.1851851851852
1320,135.1851851851852
1324,135.1851851851852
1328,135.1851851851852
1332,135.1851851851852
1336,135.1851851851852
1340,135.1851851851852
1344,135.1851851851852
1348,135.1851851851852
1352,135.1851851851852
1356,135.1851851851852
1360,135.1851851851852
1364,135.1851851851852
1368,135.1851851851852
1372,135.1851851851852
1376,135.1851851851852
1380,135.1851851851852
1384,135.1851851851852
1388,135.1851851851852
1392,132.40740740740742
1396,129.62962962962962
1400,126.85185185185185
1404,124.07407407407408
1408,121.29629629629629
1412,118.51851851851852
1416,115.74074074074075
1420,112.96296296296296
1424,110.18518518518519
1428,107.4074074074074
1432,104.62962962962963
1436,101.85185185185185
1440,99.07407407407408
1444,96.29629629629629
1448,93.51851851851852
1452,90.74074074074075
1456,87.96296296296296
1460,87.96296296296296
1464,87.96296296296296
1468,87.96296296296296
1472,87.96296296296296
